id,updated,biographyUrl,canton,cantonName,council,faction,factionName,firstName,function,homepage,lastName,number,party,partyName,pictureUrl
4118,2019-11-13T16:31:05Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4118,TG,Thurgovie,N,M-E,Le Groupe du Centre. Le Centre. PEV.,Christian,Membre,www.lohr.ch,Lohr,3024,M-E,Le Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3024.jpg
3895,2019-10-22T15:22:34Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3895,GE,Genève,N,RL,Groupe libéral-radical,Christian,Membre,www.christianluscher.ch,Lüscher,2698,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2698.jpg
4274,2019-12-12T15:19:16Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4274,ZH,Zurich,N,GL,Groupe vert'libéral,Jörg,Membre,www.joergmaeder.ch,Mäder,3166,pvl,Parti vert'libéral,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3166.jpg
491,2019-12-13T14:34:54Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=491,VD,Vaud,N,S,Groupe socialiste,Pierre-Yves,Membre,,Maillard,2513,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2513.jpg
4275,2020-10-06T07:09:53Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4275,GE,Genève,N,M-E,Le Groupe du Centre. Le Centre. PEV.,Vincent,Membre,www.jwpartners.ch,Maitre,3167,M-E,Le Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3167.jpg
4311,2021-05-17T15:07:44Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4311,TI,Tessin,N,V,Groupe de l'Union démocratique du Centre,Piero,Membre,www.pieromarchesi.ch,Marchesi,3207,UDC,Union Démocratique du Centre,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3207.jpg
1139,2019-11-19T16:42:06Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=1139,BE,Berne,N,RL,Groupe libéral-radical,Christa,Membre,www.christa-markwalder.ch,Markwalder,2614,PLR,PLR.Les Libéraux-Radicaux,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2614.jpg
3923,2019-11-26T16:57:45Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=3923,VD,Vaud,N,S,Groupe socialiste,Ada,Membre,www.adamarra.blogspot.com,Marra,2726,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/2726.jpg
4197,2021-03-23T15:28:13Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4197,ZH,Zurich,N,S,Groupe socialiste,Min Li,Membre,www.minli-marti.ch,Marti,3084,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3084.jpg
4228,2020-12-08T17:12:25Z,http://www.parlament.ch/f/suche/Pages/biografie.aspx?biografie_id=4228,BL,Bâle-Campagne,N,S,Groupe socialiste,Samira,Membre,www.samira-marti.ch,Marti,3129,PSS,Parti socialiste suisse,http://www.parlament.ch/SiteCollectionImages/profil/225x225/3129.jpg
